Fetch_Time,Data_Time,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.33,26.2,80,13.3,98,1005.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.35316,26.2,80,13.3,98,1006.2,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.37632,25.7,85,10.9,98,1006.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.39947,25.7,85,10.9,98,1007.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.42263,25.7,85,10.9,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.44579,25.5,88,7.7,99,1006.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.46895,25.5,88,7.7,99,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.49211,25.5,88,7.7,99,1007.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.51526,25.5,88,7.7,99,1005.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.53842,25.4,93,6.4,98,1005.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.56158,25.4,93,6.4,98,1006.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.58474,25.4,93,6.4,98,1006.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.60789,25.5,91,5.6,98,1006.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.63105,25.5,91,5.6,98,1006.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.65421,25.5,91,5.6,98,1006.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.67737,25.9,85,4.2,98,1007.2,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.70053,25.9,85,4.2,98,1006.7,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.72368,25.9,85,4.2,98,1006.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.74684,26.6,82,3.3,98,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.20842,106.77,26.6,82,3.3,98,1006.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.33,26.2,80,13.3,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.35316,26.2,80,13.3,98,1006.7,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.37632,25.7,84,11.9,99,1007.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.39947,25.7,85,10.9,98,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.42263,25.7,85,10.9,98,1006.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.44579,25.5,86,9.8,99,1006.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.46895,25.5,88,7.7,99,1007.1,0
