Fetch_Time,Forecast_Target_Time,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
2026-05-19 01:14:41,2026-05-18T19:00,-6.01895,106.70053,29.0,76,8.1,50,1008.0,0
2026-05-19 01:14:41,2026-05-18T20:00,-6.01895,106.70053,28.9,76,7.4,88,1008.9,0
2026-05-19 01:14:41,2026-05-18T21:00,-6.01895,106.70053,28.6,78,5.9,91,1010.0,0
2026-05-19 01:14:41,2026-05-18T22:00,-6.01895,106.70053,28.2,80,5.9,92,1010.3,0
2026-05-19 01:14:41,2026-05-18T23:00,-6.01895,106.70053,27.9,81,6.5,91,1010.0,0
2026-05-19 01:14:41,2026-05-19T00:00,-6.01895,106.70053,27.5,83,5.5,78,1009.9,0
2026-05-19 01:14:41,2026-05-19T01:00,-6.01895,106.70053,26.8,88,4.0,84,1009.3,0
2026-05-19 01:14:41,2026-05-19T02:00,-6.01895,106.70053,26.5,91,5.0,94,1008.8,0
2026-05-19 01:14:41,2026-05-19T03:00,-6.01895,106.70053,26.4,94,6.7,98,1008.6,0
2026-05-19 01:14:41,2026-05-19T04:00,-6.01895,106.70053,26.3,93,6.7,99,1008.2,0
2026-05-19 01:14:41,2026-05-19T05:00,-6.01895,106.70053,26.1,92,6.9,98,1008.2,0
2026-05-19 01:14:41,2026-05-19T06:00,-6.01895,106.70053,25.8,93,6.2,80,1008.7,0
2026-05-19 01:14:41,2026-05-19T07:00,-6.01895,106.70053,26.5,89,6.7,59,1009.3,0
2026-05-19 01:14:41,2026-05-19T08:00,-6.01895,106.70053,28.0,79,6.3,59,1010.0,0
2026-05-19 01:14:41,2026-05-19T09:00,-6.01895,106.70053,29.3,72,6.3,34,1010.5,0
2026-05-19 01:14:41,2026-05-19T10:00,-6.01895,106.70053,29.7,72,7.4,69,1010.5,1
2026-05-19 01:14:41,2026-05-19T11:00,-6.01895,106.70053,28.3,78,7.0,63,1010.2,1
2026-05-19 01:14:41,2026-05-19T12:00,-6.01895,106.70053,28.9,74,8.3,39,1009.3,1
2026-05-19 01:14:41,2026-05-19T13:00,-6.01895,106.70053,29.7,71,8.1,24,1008.7,0
2026-05-19 01:14:41,2026-05-19T14:00,-6.01895,106.70053,29.3,73,5.8,13,1007.6,0
2026-05-19 01:14:41,2026-05-19T15:00,-6.01895,106.70053,29.7,71,3.9,10,1007.0,0
2026-05-19 01:14:41,2026-05-19T16:00,-6.01895,106.70053,29.6,70,7.8,8,1006.3,0
2026-05-19 01:14:41,2026-05-19T17:00,-6.01895,106.70053,29.2,73,5.4,26,1006.2,0
2026-05-19 01:14:41,2026-05-19T18:00,-6.01895,106.70053,28.6,78,1.2,38,1006.9,0
2026-05-19 01:14:41,2026-05-19T19:00,-6.01895,106.70053,27.7,84,6.2,17,1007.5,1
2026-05-19 01:14:41,2026-05-19T20:00,-6.01895,106.70053,26.5,91,10.0,27,1009.0,0
2026-05-19 01:14:41,2026-05-19T21:00,-6.01895,106.70053,26.0,92,7.7,22,1009.5,0
2026-05-19 01:14:41,2026-05-19T22:00,-6.01895,106.70053,25.8,92,3.6,47,1009.9,0
2026-05-19 01:14:41,2026-05-19T23:00,-6.01895,106.70053,25.7,94,4.9,23,1009.9,0
2026-05-19 01:14:41,2026-05-20T00:00,-6.01895,106.70053,25.4,94,6.4,14,1009.5,0
2026-05-19 01:14:41,2026-05-18T01:00,-6.01895,106.72368,26.2,86,5.7,98,1008.8,0
2026-05-19 01:14:41,2026-05-18T02:00,-6.01895,106.72368,25.7,88,5.9,99,1008.4,0
2026-05-19 01:14:41,2026-05-18T03:00,-6.01895,106.72368,25.3,90,6.8,98,1008.0,0
2026-05-19 01:14:41,2026-05-18T04:00,-6.01895,106.72368,25.1,89,6.1,98,1008.0,0
2026-05-19 01:14:41,2026-05-18T05:00,-6.01895,106.72368,25.4,83,6.6,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T06:00,-6.01895,106.72368,25.3,82,6.8,88,1008.1,0
2026-05-19 01:14:41,2026-05-18T07:00,-6.01895,106.72368,27.0,78,6.5,100,1009.0,0
2026-05-19 01:14:41,2026-05-18T08:00,-6.01895,106.72368,28.0,76,4.9,76,1009.4,0
2026-05-19 01:14:41,2026-05-18T09:00,-6.01895,106.72368,29.8,69,6.1,26,1009.9,0
2026-05-19 01:14:41,2026-05-18T10:00,-6.01895,106.72368,31.0,64,6.2,10,1009.4,0
2026-05-19 01:14:41,2026-05-18T11:00,-6.01895,106.72368,31.7,61,6.1,1,1008.7,0
2026-05-19 01:14:41,2026-05-18T12:00,-6.01895,106.72368,31.8,61,8.3,23,1008.1,0
2026-05-19 01:14:41,2026-05-18T13:00,-6.01895,106.72368,32.1,59,11.9,14,1007.1,1
2026-05-19 01:14:41,2026-05-18T14:00,-6.01895,106.72368,31.7,60,12.9,13,1006.7,0
2026-05-19 01:14:41,2026-05-18T15:00,-6.01895,106.72368,30.9,65,11.7,88,1006.2,0
2026-05-19 01:14:41,2026-05-18T16:00,-6.01895,106.72368,30.0,70,10.4,69,1006.2,1
2026-05-19 01:14:41,2026-05-18T17:00,-6.01895,106.72368,29.7,72,10.1,25,1006.5,0
2026-05-19 01:14:41,2026-05-18T18:00,-6.01895,106.72368,29.0,76,8.9,13,1007.2,0
2026-05-19 01:14:41,2026-05-18T19:00,-6.01895,106.72368,29.0,76,8.1,50,1008.0,0
2026-05-19 01:14:41,2026-05-18T20:00,-6.01895,106.72368,28.9,76,7.4,88,1008.9,0
2026-05-19 01:14:41,2026-05-18T21:00,-6.01895,106.72368,28.6,78,5.9,91,1010.0,0
2026-05-19 01:14:41,2026-05-18T22:00,-6.01895,106.72368,28.2,80,5.9,92,1010.3,0
2026-05-19 01:14:41,2026-05-18T23:00,-6.01895,106.72368,27.9,81,6.5,91,1010.0,0
2026-05-19 01:14:41,2026-05-19T00:00,-6.01895,106.72368,27.5,83,5.5,78,1009.9,0
2026-05-19 01:14:41,2026-05-19T01:00,-6.01895,106.72368,26.8,88,4.0,84,1009.3,0
2026-05-19 01:14:41,2026-05-19T02:00,-6.01895,106.72368,26.5,91,5.0,94,1008.8,0
2026-05-19 01:14:41,2026-05-19T03:00,-6.01895,106.72368,26.4,94,6.7,98,1008.6,0
2026-05-19 01:14:41,2026-05-19T04:00,-6.01895,106.72368,26.3,93,6.7,99,1008.2,0
2026-05-19 01:14:41,2026-05-19T05:00,-6.01895,106.72368,26.1,92,6.9,98,1008.2,0
2026-05-19 01:14:41,2026-05-19T06:00,-6.01895,106.72368,25.8,93,6.2,80,1008.7,0
2026-05-19 01:14:41,2026-05-19T07:00,-6.01895,106.72368,26.5,89,6.7,59,1009.3,0
2026-05-19 01:14:41,2026-05-19T08:00,-6.01895,106.72368,28.0,79,6.3,59,1010.0,0
2026-05-19 01:14:41,2026-05-19T09:00,-6.01895,106.72368,29.3,72,6.3,34,1010.5,0
2026-05-19 01:14:41,2026-05-19T10:00,-6.01895,106.72368,29.7,72,7.4,69,1010.5,1
2026-05-19 01:14:41,2026-05-19T11:00,-6.01895,106.72368,28.3,78,7.0,63,1010.2,1
2026-05-19 01:14:41,2026-05-19T12:00,-6.01895,106.72368,28.9,74,8.3,39,1009.3,1
2026-05-19 01:14:41,2026-05-19T13:00,-6.01895,106.72368,29.7,71,8.1,24,1008.7,0
2026-05-19 01:14:41,2026-05-19T14:00,-6.01895,106.72368,29.3,73,5.8,13,1007.6,0
2026-05-19 01:14:41,2026-05-19T15:00,-6.01895,106.72368,29.7,71,3.9,10,1007.0,0
2026-05-19 01:14:41,2026-05-19T16:00,-6.01895,106.72368,29.6,70,7.8,8,1006.3,0
2026-05-19 01:14:41,2026-05-19T17:00,-6.01895,106.72368,29.2,73,5.4,26,1006.2,0
2026-05-19 01:14:41,2026-05-19T18:00,-6.01895,106.72368,28.6,78,1.2,38,1006.9,0
2026-05-19 01:14:41,2026-05-19T19:00,-6.01895,106.72368,27.7,84,6.2,17,1007.5,1
2026-05-19 01:14:41,2026-05-19T20:00,-6.01895,106.72368,26.5,91,10.0,27,1009.0,0
2026-05-19 01:14:41,2026-05-19T21:00,-6.01895,106.72368,26.0,92,7.7,22,1009.5,0
2026-05-19 01:14:41,2026-05-19T22:00,-6.01895,106.72368,25.8,92,3.6,47,1009.9,0
2026-05-19 01:14:41,2026-05-19T23:00,-6.01895,106.72368,25.7,94,4.9,23,1009.9,0
2026-05-19 01:14:41,2026-05-20T00:00,-6.01895,106.72368,25.4,94,6.4,14,1009.5,0
2026-05-19 01:14:41,2026-05-18T01:00,-6.01895,106.74684,26.2,86,5.7,98,1008.8,0
2026-05-19 01:14:41,2026-05-18T02:00,-6.01895,106.74684,25.7,88,5.9,99,1008.4,0
2026-05-19 01:14:41,2026-05-18T03:00,-6.01895,106.74684,25.3,90,6.8,98,1008.0,0
2026-05-19 01:14:41,2026-05-18T04:00,-6.01895,106.74684,25.1,89,6.1,98,1008.0,0
2026-05-19 01:14:41,2026-05-18T05:00,-6.01895,106.74684,25.4,83,6.6,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T06:00,-6.01895,106.74684,25.3,82,6.8,88,1008.1,0
2026-05-19 01:14:41,2026-05-18T07:00,-6.01895,106.74684,27.0,78,6.5,100,1009.0,0
2026-05-19 01:14:41,2026-05-18T08:00,-6.01895,106.74684,28.0,76,4.9,76,1009.4,0
2026-05-19 01:14:41,2026-05-18T09:00,-6.01895,106.74684,29.8,69,6.1,26,1009.9,0
2026-05-19 01:14:41,2026-05-18T10:00,-6.01895,106.74684,31.0,64,6.2,10,1009.4,0
2026-05-19 01:14:41,2026-05-18T11:00,-6.01895,106.74684,31.7,61,6.1,1,1008.7,0
2026-05-19 01:14:41,2026-05-18T12:00,-6.01895,106.74684,31.8,61,8.3,23,1008.1,0
2026-05-19 01:14:41,2026-05-18T13:00,-6.01895,106.74684,32.1,59,11.9,14,1007.1,1
2026-05-19 01:14:41,2026-05-18T14:00,-6.01895,106.74684,31.7,60,12.9,13,1006.7,0
2026-05-19 01:14:41,2026-05-18T15:00,-6.01895,106.74684,30.9,65,11.7,88,1006.2,0
2026-05-19 01:14:41,2026-05-18T16:00,-6.01895,106.74684,30.0,70,10.4,69,1006.2,1
2026-05-19 01:14:41,2026-05-18T17:00,-6.01895,106.74684,29.7,72,10.1,25,1006.5,0
2026-05-19 01:14:41,2026-05-18T18:00,-6.01895,106.74684,29.0,76,8.9,13,1007.2,0
2026-05-19 01:14:41,2026-05-18T19:00,-6.01895,106.74684,29.0,76,8.1,50,1008.0,0
2026-05-19 01:14:41,2026-05-18T20:00,-6.01895,106.74684,28.9,76,7.4,88,1008.9,0
2026-05-19 01:14:41,2026-05-18T21:00,-6.01895,106.74684,28.6,78,5.9,91,1010.0,0
2026-05-19 01:14:41,2026-05-18T22:00,-6.01895,106.74684,28.2,80,5.9,92,1010.3,0
2026-05-19 01:14:41,2026-05-18T23:00,-6.01895,106.74684,27.9,81,6.5,91,1010.0,0
2026-05-19 01:14:41,2026-05-19T00:00,-6.01895,106.74684,27.5,83,5.5,78,1009.9,0
2026-05-19 01:14:41,2026-05-19T01:00,-6.01895,106.74684,26.8,88,4.0,84,1009.3,0
2026-05-19 01:14:41,2026-05-19T02:00,-6.01895,106.74684,26.5,91,5.0,94,1008.8,0
2026-05-19 01:14:41,2026-05-19T03:00,-6.01895,106.74684,26.4,94,6.7,98,1008.6,0
2026-05-19 01:14:41,2026-05-19T04:00,-6.01895,106.74684,26.3,93,6.7,99,1008.2,0
2026-05-19 01:14:41,2026-05-19T05:00,-6.01895,106.74684,26.1,92,6.9,98,1008.2,0
2026-05-19 01:14:41,2026-05-19T06:00,-6.01895,106.74684,25.8,93,6.2,80,1008.7,0
2026-05-19 01:14:41,2026-05-19T07:00,-6.01895,106.74684,26.5,89,6.7,59,1009.3,0
2026-05-19 01:14:41,2026-05-19T08:00,-6.01895,106.74684,28.0,79,6.3,59,1010.0,0
2026-05-19 01:14:41,2026-05-19T09:00,-6.01895,106.74684,29.3,72,6.3,34,1010.5,0
2026-05-19 01:14:41,2026-05-19T10:00,-6.01895,106.74684,29.7,72,7.4,69,1010.5,1
2026-05-19 01:14:41,2026-05-19T11:00,-6.01895,106.74684,28.3,78,7.0,63,1010.2,1
2026-05-19 01:14:41,2026-05-19T12:00,-6.01895,106.74684,28.9,74,8.3,39,1009.3,1
2026-05-19 01:14:41,2026-05-19T13:00,-6.01895,106.74684,29.7,71,8.1,24,1008.7,0
2026-05-19 01:14:41,2026-05-19T14:00,-6.01895,106.74684,29.3,73,5.8,13,1007.6,0
2026-05-19 01:14:41,2026-05-19T15:00,-6.01895,106.74684,29.7,71,3.9,10,1007.0,0
2026-05-19 01:14:41,2026-05-19T16:00,-6.01895,106.74684,29.6,70,7.8,8,1006.3,0
2026-05-19 01:14:41,2026-05-19T17:00,-6.01895,106.74684,29.2,73,5.4,26,1006.2,0
2026-05-19 01:14:41,2026-05-19T18:00,-6.01895,106.74684,28.6,78,1.2,38,1006.9,0
2026-05-19 01:14:41,2026-05-19T19:00,-6.01895,106.74684,27.7,84,6.2,17,1007.5,1
2026-05-19 01:14:41,2026-05-19T20:00,-6.01895,106.74684,26.5,91,10.0,27,1009.0,0
2026-05-19 01:14:41,2026-05-19T21:00,-6.01895,106.74684,26.0,92,7.7,22,1009.5,0
2026-05-19 01:14:41,2026-05-19T22:00,-6.01895,106.74684,25.8,92,3.6,47,1009.9,0
2026-05-19 01:14:41,2026-05-19T23:00,-6.01895,106.74684,25.7,94,4.9,23,1009.9,0
2026-05-19 01:14:41,2026-05-20T00:00,-6.01895,106.74684,25.4,94,6.4,14,1009.5,0
2026-05-19 01:14:41,2026-05-18T01:00,-6.01895,106.77,26.2,86,5.7,98,1008.8,0
2026-05-19 01:14:41,2026-05-18T02:00,-6.01895,106.77,25.7,88,5.9,99,1008.4,0
2026-05-19 01:14:41,2026-05-18T03:00,-6.01895,106.77,25.3,90,6.8,98,1008.0,0
2026-05-19 01:14:41,2026-05-18T04:00,-6.01895,106.77,25.1,89,6.1,98,1008.0,0
2026-05-19 01:14:41,2026-05-18T05:00,-6.01895,106.77,25.4,83,6.6,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T06:00,-6.01895,106.77,25.3,82,6.8,88,1008.1,0
2026-05-19 01:14:41,2026-05-18T07:00,-6.01895,106.77,27.0,78,6.5,100,1009.0,0
2026-05-19 01:14:41,2026-05-18T08:00,-6.01895,106.77,28.0,76,4.9,76,1009.4,0
2026-05-19 01:14:41,2026-05-18T09:00,-6.01895,106.77,29.8,69,6.1,26,1009.9,0
2026-05-19 01:14:41,2026-05-18T10:00,-6.01895,106.77,31.0,64,6.2,10,1009.4,0
2026-05-19 01:14:41,2026-05-18T11:00,-6.01895,106.77,31.7,61,6.1,1,1008.7,0
2026-05-19 01:14:41,2026-05-18T12:00,-6.01895,106.77,31.8,61,8.3,23,1008.1,0
2026-05-19 01:14:41,2026-05-18T13:00,-6.01895,106.77,32.1,59,11.9,14,1007.1,1
2026-05-19 01:14:41,2026-05-18T14:00,-6.01895,106.77,31.7,60,12.9,13,1006.7,0
2026-05-19 01:14:41,2026-05-18T15:00,-6.01895,106.77,30.9,65,11.7,88,1006.2,0
2026-05-19 01:14:41,2026-05-18T16:00,-6.01895,106.77,30.0,70,10.4,69,1006.2,1
2026-05-19 01:14:41,2026-05-18T17:00,-6.01895,106.77,29.7,72,10.1,25,1006.5,0
2026-05-19 01:14:41,2026-05-18T18:00,-6.01895,106.77,29.0,76,8.9,13,1007.2,0
2026-05-19 01:14:41,2026-05-18T19:00,-6.01895,106.77,29.0,76,8.1,50,1008.0,0
2026-05-19 01:14:41,2026-05-18T20:00,-6.01895,106.77,28.9,76,7.4,88,1008.9,0
2026-05-19 01:14:41,2026-05-18T21:00,-6.01895,106.77,28.6,78,5.9,91,1010.0,0
2026-05-19 01:14:41,2026-05-18T22:00,-6.01895,106.77,28.2,80,5.9,92,1010.3,0
2026-05-19 01:14:41,2026-05-18T23:00,-6.01895,106.77,27.9,81,6.5,91,1010.0,0
2026-05-19 01:14:41,2026-05-19T00:00,-6.01895,106.77,27.5,83,5.5,78,1009.9,0
2026-05-19 01:14:41,2026-05-19T01:00,-6.01895,106.77,26.8,88,4.0,84,1009.3,0
2026-05-19 01:14:41,2026-05-19T02:00,-6.01895,106.77,26.5,91,5.0,94,1008.8,0
2026-05-19 01:14:41,2026-05-19T03:00,-6.01895,106.77,26.4,94,6.7,98,1008.6,0
2026-05-19 01:14:41,2026-05-19T04:00,-6.01895,106.77,26.3,93,6.7,99,1008.2,0
2026-05-19 01:14:41,2026-05-19T05:00,-6.01895,106.77,26.1,92,6.9,98,1008.2,0
2026-05-19 01:14:41,2026-05-19T06:00,-6.01895,106.77,25.8,93,6.2,80,1008.7,0
2026-05-19 01:14:41,2026-05-19T07:00,-6.01895,106.77,26.5,89,6.7,59,1009.3,0
2026-05-19 01:14:41,2026-05-19T08:00,-6.01895,106.77,28.0,79,6.3,59,1010.0,0
2026-05-19 01:14:41,2026-05-19T09:00,-6.01895,106.77,29.3,72,6.3,34,1010.5,0
2026-05-19 01:14:41,2026-05-19T10:00,-6.01895,106.77,29.7,72,7.4,69,1010.5,1
2026-05-19 01:14:41,2026-05-19T11:00,-6.01895,106.77,28.3,78,7.0,63,1010.2,1
2026-05-19 01:14:41,2026-05-19T12:00,-6.01895,106.77,28.9,74,8.3,39,1009.3,1
2026-05-19 01:14:41,2026-05-19T13:00,-6.01895,106.77,29.7,71,8.1,24,1008.7,0
2026-05-19 01:14:41,2026-05-19T14:00,-6.01895,106.77,29.3,73,5.8,13,1007.6,0
2026-05-19 01:14:41,2026-05-19T15:00,-6.01895,106.77,29.7,71,3.9,10,1007.0,0
2026-05-19 01:14:41,2026-05-19T16:00,-6.01895,106.77,29.6,70,7.8,8,1006.3,0
2026-05-19 01:14:41,2026-05-19T17:00,-6.01895,106.77,29.2,73,5.4,26,1006.2,0
2026-05-19 01:14:41,2026-05-19T18:00,-6.01895,106.77,28.6,78,1.2,38,1006.9,0
2026-05-19 01:14:41,2026-05-19T19:00,-6.01895,106.77,27.7,84,6.2,17,1007.5,1
2026-05-19 01:14:41,2026-05-19T20:00,-6.01895,106.77,26.5,91,10.0,27,1009.0,0
2026-05-19 01:14:41,2026-05-19T21:00,-6.01895,106.77,26.0,92,7.7,22,1009.5,0
2026-05-19 01:14:41,2026-05-19T22:00,-6.01895,106.77,25.8,92,3.6,47,1009.9,0
2026-05-19 01:14:41,2026-05-19T23:00,-6.01895,106.77,25.7,94,4.9,23,1009.9,0
2026-05-19 01:14:41,2026-05-20T00:00,-6.01895,106.77,25.4,94,6.4,14,1009.5,0
2026-05-19 01:14:41,2026-05-18T01:00,-6.0,106.33,26.4,79,10.6,99,1008.7,0
2026-05-19 01:14:41,2026-05-18T02:00,-6.0,106.33,26.0,80,10.5,98,1008.3,0
2026-05-19 01:14:41,2026-05-18T03:00,-6.0,106.33,25.6,83,11.2,95,1007.9,0
2026-05-19 01:14:41,2026-05-18T04:00,-6.0,106.33,25.1,87,8.5,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T05:00,-6.0,106.33,24.8,91,5.4,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T06:00,-6.0,106.33,24.6,93,5.2,99,1008.1,0
2026-05-19 01:14:41,2026-05-18T07:00,-6.0,106.33,26.1,85,7.2,69,1009.0,0
2026-05-19 01:14:41,2026-05-18T08:00,-6.0,106.33,28.0,78,6.5,12,1009.5,0
2026-05-19 01:14:41,2026-05-18T09:00,-6.0,106.33,29.8,69,5.7,12,1009.9,0
2026-05-19 01:14:41,2026-05-18T10:00,-6.0,106.33,30.9,64,5.8,9,1009.5,0
2026-05-19 01:14:41,2026-05-18T11:00,-6.0,106.33,31.5,62,7.7,2,1008.8,0
2026-05-19 01:14:41,2026-05-18T12:00,-6.0,106.33,31.5,63,11.0,9,1008.1,0
2026-05-19 01:14:41,2026-05-18T13:00,-6.0,106.33,31.3,64,10.3,20,1007.3,0
2026-05-19 01:14:41,2026-05-18T14:00,-6.0,106.33,31.3,63,10.1,11,1006.7,0
2026-05-19 01:14:41,2026-05-18T15:00,-6.0,106.33,31.1,64,9.4,66,1006.2,0
2026-05-19 01:14:41,2026-05-18T16:00,-6.0,106.33,30.6,67,8.0,69,1006.0,0
2026-05-19 01:14:41,2026-05-18T17:00,-6.0,106.33,30.0,70,8.6,13,1006.3,0
2026-05-19 01:14:41,2026-05-18T18:00,-6.0,106.33,29.0,77,7.9,9,1007.1,0
2026-05-19 01:14:41,2026-05-18T19:00,-6.0,106.33,28.8,79,7.6,5,1007.9,0
2026-05-19 01:14:41,2026-05-18T20:00,-6.0,106.33,28.6,79,6.9,87,1008.9,0
2026-05-19 01:14:41,2026-05-18T21:00,-6.0,106.33,28.4,80,5.8,91,1009.9,0
2026-05-19 01:14:41,2026-05-18T22:00,-6.0,106.33,28.4,80,6.1,93,1010.2,0
2026-05-19 01:14:41,2026-05-18T23:00,-6.0,106.33,27.9,82,5.1,93,1009.9,0
2026-05-19 01:14:41,2026-05-19T00:00,-6.0,106.33,27.1,87,5.1,80,1009.9,0
2026-05-19 01:14:41,2026-05-19T01:00,-6.0,106.33,26.5,90,6.4,81,1009.2,0
2026-05-19 01:14:41,2026-05-19T02:00,-6.0,106.33,26.2,92,5.7,88,1008.7,0
2026-05-19 01:14:41,2026-05-19T03:00,-6.0,106.33,26.1,94,6.1,97,1008.5,0
2026-05-19 01:14:41,2026-05-19T04:00,-6.0,106.33,26.0,96,7.1,98,1008.2,0
2026-05-19 01:14:41,2026-05-19T05:00,-6.0,106.33,26.0,97,6.6,97,1008.2,0
2026-05-19 01:14:41,2026-05-19T06:00,-6.0,106.33,26.0,97,7.4,72,1008.6,0
2026-05-19 01:14:41,2026-05-19T07:00,-6.0,106.33,26.7,93,8.3,83,1009.2,0
2026-05-19 01:14:41,2026-05-19T08:00,-6.0,106.33,27.9,83,7.1,84,1010.1,0
2026-05-19 01:14:41,2026-05-19T09:00,-6.0,106.33,28.5,78,6.0,95,1010.6,1
2026-05-19 01:14:41,2026-05-19T10:00,-6.0,106.33,28.7,77,9.4,98,1010.7,1
2026-05-19 01:14:41,2026-05-19T11:00,-6.0,106.33,28.9,76,5.8,46,1010.0,1
2026-05-19 01:14:41,2026-05-19T12:00,-6.0,106.33,29.8,73,6.2,17,1009.3,0
2026-05-19 01:14:41,2026-05-19T13:00,-6.0,106.33,30.0,73,6.2,15,1008.4,1
2026-05-19 01:14:41,2026-05-19T14:00,-6.0,106.33,30.1,72,5.5,13,1007.5,0
2026-05-19 01:14:41,2026-05-19T15:00,-6.0,106.33,30.0,73,6.9,5,1006.6,0
2026-05-19 01:14:41,2026-05-19T16:00,-6.0,106.33,29.8,73,10.0,11,1006.1,0
2026-05-19 01:14:41,2026-05-19T17:00,-6.0,106.33,29.2,76,4.6,43,1006.3,0
2026-05-19 01:14:41,2026-05-19T18:00,-6.0,106.33,25.6,92,14.0,84,1007.7,1
2026-05-19 01:14:41,2026-05-19T19:00,-6.0,106.33,25.1,96,8.7,38,1007.9,1
2026-05-19 01:14:41,2026-05-19T20:00,-6.0,106.33,25.2,94,9.1,17,1009.1,1
2026-05-19 01:14:41,2026-05-19T21:00,-6.0,106.33,25.5,94,2.2,27,1009.3,0
2026-05-19 01:14:41,2026-05-19T22:00,-6.0,106.33,25.5,94,1.4,30,1009.9,0
2026-05-19 01:14:41,2026-05-19T23:00,-6.0,106.33,25.5,94,2.7,17,1009.8,0
2026-05-19 01:14:41,2026-05-20T00:00,-6.0,106.33,25.3,93,5.9,16,1009.5,0
2026-05-19 01:14:41,2026-05-18T01:00,-6.0,106.35316,26.4,79,10.6,99,1008.7,0
2026-05-19 01:14:41,2026-05-18T02:00,-6.0,106.35316,26.0,80,10.5,98,1008.3,0
2026-05-19 01:14:41,2026-05-18T03:00,-6.0,106.35316,25.6,83,11.2,95,1007.9,0
2026-05-19 01:14:41,2026-05-18T04:00,-6.0,106.35316,25.1,87,8.5,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T05:00,-6.0,106.35316,24.8,91,5.4,95,1008.0,0
2026-05-19 01:14:41,2026-05-18T06:00,-6.0,106.35316,24.6,93,5.2,99,1008.1,0
2026-05-19 01:14:41,2026-05-18T07:00,-6.0,106.35316,26.1,85,7.2,69,1009.0,0
2026-05-19 01:14:41,2026-05-18T08:00,-6.0,106.35316,28.0,78,6.5,12,1009.5,0
2026-05-19 01:14:41,2026-05-18T09:00,-6.0,106.35316,29.8,69,5.7,12,1009.9,0
2026-05-19 01:14:41,2026-05-18T10:00,-6.0,106.35316,30.9,64,5.8,9,1009.5,0
2026-05-19 01:14:41,2026-05-18T11:00,-6.0,106.35316,31.5,62,7.7,2,1008.8,0
2026-05-19 01:14:41,2026-05-18T12:00,-6.0,106.35316,31.5,63,11.0,9,1008.1,0
2026-05-19 01:14:41,2026-05-18T13:00,-6.0,106.35316,31.3,64,10.3,20,1007.3,0
2026-05-19 01:14:41,2026-05-18T14:00,-6.0,106.35316,31.3,63,10.1,11,1006.7,0
2026-05-19 01:14:41,2026-05-18T15:00,-6.0,106.35316,31.1,64,9.4,66,1006.2,0
2026-05-19 01:14:41,2026-05-18T16:00,-6.0,106.35316,30.6,67,8.0,69,1006.0,0
2026-05-19 01:14:41,2026-05-18T17:00,-6.0,106.35316,30.0,70,8.6,13,1006.3,0
2026-05-19 01:14:41,2026-05-18T18:00,-6.0,106.35316,29.0,77,7.9,9,1007.1,0
2026-05-19 01:14:41,2026-05-18T19:00,-6.0,106.35316,28.8,79,7.6,5,1007.9,0
2026-05-19 01:14:41,2026-05-18T20:00,-6.0,106.35316,28.6,79,6.9,87,1008.9,0
2026-05-19 01:14:41,2026-05-18T21:00,-6.0,106.35316,28.4,80,5.8,91,1009.9,0
2026-05-19 01:14:41,2026-05-18T22:00,-6.0,106.35316,28.4,80,6.1,93,1010.2,0
2026-05-19 01:14:41,2026-05-18T23:00,-6.0,106.35316,27.9,82,5.1,93,1009.9,0
2026-05-19 01:14:41,2026-05-19T00:00,-6.0,106.35316,27.1,87,5.1,80,1009.9,0
2026-05-19 01:14:41,2026-05-19T01:00,-6.0,106.35316,26.5,90,6.4,81,1009.2,0
2026-05-19 01:14:41,2026-05-19T02:00,-6.0,106.35316,26.2,92,5.7,88,1008.7,0
2026-05-19 01:14:41,2026-05-19T03:00,-6.0,106.35316,26.1,94,6.1,97,1008.5,0
2026-05-19 01:14:41,2026-05-19T04:00,-6.0,106.35316,26.0,96,7.1,98,1008.2,0
2026-05-19 01:14:41,2026-05-19T05:00,-6.0,106.35316,26.0,97,6.6,97,1008.2,0
2026-05-19 01:14:41,2026-05-19T06:00,-6.0,106.35316,26.0,97,7.4,72,1008.6,0
2026-05-19 01:14:41,2026-05-19T07:00,-6.0,106.35316,26.7,93,8.3,83,1009.2,0
2026-05-19 01:14:41,2026-05-19T08:00,-6.0,106.35316,27.9,83,7.1,84,1010.1,0
2026-05-19 01:14:41,2026-05-19T09:00,-6.0,106.35316,28.5,78,6.0,95,1010.6,1
2026-05-19 01:14:41,2026-05-19T10:00,-6.0,106.35316,28.7,77,9.4,98,1010.7,1
2026-05-19 01:14:41,2026-05-19T11:00,-6.0,106.35316,28.9,76,5.8,46,1010.0,1
2026-05-19 01:14:41,2026-05-19T12:00,-6.0,106.35316,29.8,73,6.2,17,1009.3,0
2026-05-19 01:14:41,2026-05-19T13:00,-6.0,106.35316,30.0,73,6.2,15,1008.4,1
2026-05-19 01:14:41,2026-05-19T14:00,-6.0,106.35316,30.1,72,5.5,13,1007.5,0
2026-05-19 01:14:41,2026-05-19T15:00,-6.0,106.35316,30.0,73,6.9,5,1006.6,0
